year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2019,MotoGP,5,FRA,Le Mans,2058,"Lorenzo, Jorge",Repsol Honda Team,Honda,11,5,99,ES,160.8,+15.003
2019,MotoGP,5,FRA,Le Mans,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,12,4,41,ES,160.0,+29.512
2019,MotoGP,5,FRA,Le Mans,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,13,3,5,FR,159.7,+33.061
2019,MotoGP,5,FRA,Le Mans,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,14,2,55,MY,159.5,+35.481
2019,MotoGP,5,FRA,Le Mans,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,15,1,88,PT,159.6,+36.044
2019,MotoGP,5,FRA,Le Mans,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,16,0,36,ES,153.2,1 Lap
2019,MotoGP,5,FRA,Le Mans,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,-1,0,30,JP,160.3,9 Laps
2019,MotoGP,5,FRA,Le Mans,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,-1,0,29,IT,158.0,19 Laps
2019,MotoGP,5,FRA,Le Mans,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,-1,0,12,ES,158.7,21 Laps
2019,MotoGP,5,FRA,Le Mans,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,-1,0,63,IT,158.6,21 Laps
2019,MotoGP,5,FRA,Le Mans,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,-1,0,53,ES,152.4,25 Laps
2019,MotoGP,5,FRA,Le Mans,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,-3,0,17,CZ,,0 Lap
2019,MotoGP,6,ITA,Mugello,2464,"Petrucci, Danilo",Mission Winnow Ducati,Ducati,1,25,9,IT,174.1,41'33.794
2019,MotoGP,6,ITA,Mugello,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,174.1,+0.043
2019,MotoGP,6,ITA,Mugello,2055,"Dovizioso, Andrea",Mission Winnow Ducati,Ducati,3,16,4,IT,174.1,+0.338
2019,MotoGP,6,ITA,Mugello,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,4,13,42,ES,174.1,+0.535
2019,MotoGP,6,ITA,Mugello,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,5,11,30,JP,173.6,+6.535
2019,MotoGP,6,ITA,Mugello,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,6,10,12,ES,173.6,+7.481
2019,MotoGP,6,ITA,Mugello,2107,"Pirro, Michele",Mission Winnow Ducati,Ducati,7,9,51,IT,173.2,+13.288
2019,MotoGP,6,ITA,Mugello,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,8,8,35,GB,173.1,+13.937
2019,MotoGP,6,ITA,Mugello,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,9,7,44,ES,172.9,+16.533
2019,MotoGP,6,ITA,Mugello,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,10,6,20,FR,172.8,+17.994
2019,MotoGP,6,ITA,Mugello,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,11,5,41,ES,172.7,+20.523
2019,MotoGP,6,ITA,Mugello,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,12,4,36,ES,172.7,+20.544
2019,MotoGP,6,ITA,Mugello,2058,"Lorenzo, Jorge",Repsol Honda Team,Honda,13,3,99,ES,172.7,+20.813
2019,MotoGP,6,ITA,Mugello,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,14,2,17,CZ,172.2,+27.298
2019,MotoGP,6,ITA,Mugello,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,15,1,29,IT,172.2,+28.051
2019,MotoGP,6,ITA,Mugello,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,16,0,88,PT,172.0,+30.101
2019,MotoGP,6,ITA,Mugello,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,17,0,5,FR,171.2,+41.857
2019,MotoGP,6,ITA,Mugello,2445,"Miller, Jack",Pramac Racing,Ducati,-1,0,43,AU,173.8,8 Laps
2019,MotoGP,6,ITA,Mugello,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,-1,0,63,IT,173.3,12 Laps
2019,MotoGP,6,ITA,Mugello,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,-1,0,55,MY,171.3,14 Laps
2019,MotoGP,6,ITA,Mugello,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,-1,0,46,IT,171.0,16 Laps
2019,MotoGP,6,ITA,Mugello,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,-1,0,21,IT,172.1,18 Laps
2019,MotoGP,6,ITA,Mugello,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,-4,0,53,ES,,0 Lap
2019,MotoGP,7,CAT,Catalunya,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,164.4,40'31.175
2019,MotoGP,7,CAT,Catalunya,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,2,20,20,FR,164.2,+2.660
2019,MotoGP,7,CAT,Catalunya,2464,"Petrucci, Danilo",Mission Winnow Ducati,Ducati,3,16,9,IT,164.1,+4.537
2019,MotoGP,7,CAT,Catalunya,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,4,13,42,ES,163.9,+6.602
2019,MotoGP,7,CAT,Catalunya,2445,"Miller, Jack",Pramac Racing,Ducati,5,11,43,AU,163.9,+6.870
2019,MotoGP,7,CAT,Catalunya,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,6,10,36,ES,163.9,+7.040
2019,MotoGP,7,CAT,Catalunya,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,7,9,44,ES,163.3,+16.144
2019,MotoGP,7,CAT,Catalunya,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,8,8,30,JP,163.2,+17.969
2019,MotoGP,7,CAT,Catalunya,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,9,7,53,ES,162.9,+22.661
2019,MotoGP,7,CAT,Catalunya,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,10,6,5,FR,162.6,+26.228
2019,MotoGP,7,CAT,Catalunya,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,11,5,29,IT,162.2,+32.036
2019,MotoGP,7,CAT,Catalunya,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,12,4,88,PT,161.4,+44.666
2019,MotoGP,7,CAT,Catalunya,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,13,3,50,FR,161.0,+51.363
2019,MotoGP,7,CAT,Catalunya,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,-1,0,35,GB,164.0,6 Laps
2019,MotoGP,7,CAT,Catalunya,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,-1,0,21,IT,138.3,8 Laps
2019,MotoGP,7,CAT,Catalunya,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,-1,0,63,IT,161.4,19 Laps
2019,MotoGP,7,CAT,Catalunya,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,-1,0,55,MY,158.6,21 Laps
2019,MotoGP,7,CAT,Catalunya,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,-1,0,46,IT,127.9,22 Laps
2019,MotoGP,7,CAT,Catalunya,2055,"Dovizioso, Andrea",Mission Winnow Ducati,Ducati,-1,0,4,IT,119.2,22 Laps
2019,MotoGP,7,CAT,Catalunya,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,-1,0,12,ES,157.0,23 Laps
2019,MotoGP,7,CAT,Catalunya,2058,"Lorenzo, Jorge",Repsol Honda Team,Honda,-1,0,99,ES,156.2,23 Laps
2019,MotoGP,7,CAT,Catalunya,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,110.6,23 Laps
2019,MotoGP,7,CAT,Catalunya,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,-1,0,17,CZ,,0 Lap
2019,MotoGP,7,CAT,Catalunya,2206,"Smith, Bradley",Aprilia Racing Team,Aprilia,-1,0,38,GB,,0 Lap
2019,MotoGP,8,NED,Assen,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,1,25,12,ES,173.1,40'55.415
2019,MotoGP,8,NED,Assen,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,172.7,+4.854
2019,MotoGP,8,NED,Assen,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,3,16,20,FR,172.4,+9.738
2019,MotoGP,8,NED,Assen,2055,"Dovizioso, Andrea",Ducati Team,Ducati,4,13,4,IT,172.1,+14.147
2019,MotoGP,8,NED,Assen,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,5,11,21,IT,172.1,+14.467
2019,MotoGP,8,NED,Assen,2464,"Petrucci, Danilo",Ducati Team,Ducati,6,10,9,IT,172.1,+14.794
2019,MotoGP,8,NED,Assen,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,7,9,35,GB,171.8,+18.361
2019,MotoGP,8,NED,Assen,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,8,8,36,ES,171.4,+24.268
2019,MotoGP,8,NED,Assen,2445,"Miller, Jack",Pramac Racing,Ducati,9,7,43,AU,171.2,+26.496
2019,MotoGP,8,NED,Assen,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,10,6,29,IT,171.2,+26.997
2019,MotoGP,8,NED,Assen,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,11,5,44,ES,171.1,+28.732
2019,MotoGP,8,NED,Assen,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,12,4,41,ES,170.7,+34.095
2019,MotoGP,8,NED,Assen,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,13,3,88,PT,170.7,+34.181
2019,MotoGP,8,NED,Assen,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,14,2,63,IT,170.7,+34.249
2019,MotoGP,8,NED,Assen,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,15,1,55,MY,170.7,+34.494
2019,MotoGP,8,NED,Assen,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,16,0,53,ES,169.7,+48.357
2019,MotoGP,8,NED,Assen,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,17,0,17,CZ,163.5,1 Lap
2019,MotoGP,8,NED,Assen,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,-1,0,5,FR,168.3,10 Laps
2019,MotoGP,8,NED,Assen,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,-1,0,30,JP,169.0,22 Laps
2019,MotoGP,8,NED,Assen,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,-1,0,46,IT,168.9,22 Laps
2019,MotoGP,8,NED,Assen,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,-1,0,42,ES,168.2,24 Laps
2019,MotoGP,9,GER,Sachsenring,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,160.6,41'08.276
2019,MotoGP,9,GER,Sachsenring,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,2,20,12,ES,160.3,+4.587
2019,MotoGP,9,GER,Sachsenring,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,3,16,35,GB,160.1,+7.741
2019,MotoGP,9,GER,Sachsenring,2464,"Petrucci, Danilo",Ducati Team,Ducati,4,13,9,IT,159.5,+16.577
2019,MotoGP,9,GER,Sachsenring,2055,"Dovizioso, Andrea",Ducati Team,Ducati,5,11,4,IT,159.5,+16.669
2019,MotoGP,9,GER,Sachsenring,2445,"Miller, Jack",Pramac Racing,Ducati,6,10,43,AU,159.5,+16.836
2019,MotoGP,9,GER,Sachsenring,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,7,9,36,ES,159.5,+17.156
2019,MotoGP,9,GER,Sachsenring,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,8,8,46,IT,159.3,+19.110
2019,MotoGP,9,GER,Sachsenring,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,9,7,21,IT,159.2,+20.634
2019,MotoGP,9,GER,Sachsenring,2174,"Bradl, Stefan",Repsol Honda Team,Honda,10,6,6,DE,159.1,+22.708
2019,MotoGP,9,GER,Sachsenring,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,11,5,53,ES,158.9,+26.345
2019,MotoGP,9,GER,Sachsenring,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,12,4,44,ES,158.9,+26.574
2019,MotoGP,9,GER,Sachsenring,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,13,3,29,IT,158.5,+32.753
2019,MotoGP,9,GER,Sachsenring,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,14,2,30,JP,158.5,+32.925
2019,MotoGP,9,GER,Sachsenring,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,15,1,17,CZ,158.1,+37.934
2019,MotoGP,9,GER,Sachsenring,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,16,0,55,MY,157.9,+41.615
2019,MotoGP,9,GER,Sachsenring,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,17,0,63,IT,157.0,+56.189
2019,MotoGP,9,GER,Sachsenring,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,18,0,88,PT,156.9,+57.377
2019,MotoGP,9,GER,Sachsenring,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,159.4,2 Laps
2019,MotoGP,9,GER,Sachsenring,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,-1,0,42,ES,160.9,12 Laps
2019,MotoGP,9,GER,Sachsenring,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,-1,0,5,FR,155.6,28 Laps
2019,MotoGP,9,GER,Sachsenring,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,-1,0,20,FR,155.4,29 Laps
2019,MotoGP,10,CZE,Brno,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,164.5,39'24.430
2019,MotoGP,10,CZE,Brno,2055,"Dovizioso, Andrea",Ducati Team,Ducati,2,20,4,IT,164.3,+2.452
2019,MotoGP,10,CZE,Brno,2445,"Miller, Jack",Pramac Racing,Ducati,3,16,43,AU,164.2,+3.497
2019,MotoGP,10,CZE,Brno,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,4,13,42,ES,164.1,+4.858
2019,MotoGP,10,CZE,Brno,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,5,11,35,GB,164.1,+6.007
2019,MotoGP,10,CZE,Brno,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,6,10,46,IT,163.8,+9.083
2019,MotoGP,10,CZE,Brno,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,7,9,20,FR,163.6,+12.092
2019,MotoGP,10,CZE,Brno,2464,"Petrucci, Danilo",Ducati Team,Ducati,8,8,9,IT,163.5,+13.976
2019,MotoGP,10,CZE,Brno,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,9,7,30,JP,163.4,+15.724
2019,MotoGP,10,CZE,Brno,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,10,6,12,ES,163.3,+16.558
2019,MotoGP,10,CZE,Brno,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,11,5,44,ES,163.2,+18.234
2019,MotoGP,10,CZE,Brno,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,12,4,63,IT,163.1,+19.738
2019,MotoGP,10,CZE,Brno,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,13,3,88,PT,162.9,+22.539
2019,MotoGP,10,CZE,Brno,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,14,2,5,FR,162.4,+30.459
2019,MotoGP,10,CZE,Brno,2174,"Bradl, Stefan",Repsol Honda Team,Honda,15,1,6,DE,162.4,+30.500
2019,MotoGP,10,CZE,Brno,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,16,0,53,ES,162.4,+30.755
2019,MotoGP,10,CZE,Brno,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,17,0,29,IT,161.9,+37.170
2019,MotoGP,10,CZE,Brno,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,18,0,41,ES,161.9,+37.343
2019,MotoGP,10,CZE,Brno,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,19,0,17,CZ,161.5,+44.296
2019,MotoGP,10,CZE,Brno,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,20,0,50,FR,161.1,+48.938
2019,MotoGP,10,CZE,Brno,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,-1,0,55,MY,162.2,14 Laps
2019,MotoGP,10,CZE,Brno,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,-1,0,21,IT,,0 Lap
2019,MotoGP,10,CZE,Brno,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,-1,0,36,ES,,0 Lap
2019,MotoGP,11,AUT,Spielberg,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,183.2,39'34.771
2019,MotoGP,11,AUT,Spielberg,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,183.2,+0.213
2019,MotoGP,11,AUT,Spielberg,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,3,16,20,FR,182.8,+6.117
2019,MotoGP,11,AUT,Spielberg,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,4,13,46,IT,182.6,+7.719
2019,MotoGP,11,AUT,Spielberg,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,5,11,12,ES,182.6,+8.674
2019,MotoGP,11,AUT,Spielberg,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,6,10,42,ES,182.6,+8.695
2019,MotoGP,11,AUT,Spielberg,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,7,9,63,IT,182.0,+16.021
2019,MotoGP,11,AUT,Spielberg,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,8,8,88,PT,182.0,+16.206
2019,MotoGP,11,AUT,Spielberg,2464,"Petrucci, Danilo",Ducati Team,Ducati,9,7,9,IT,181.9,+17.350
2019,MotoGP,11,AUT,Spielberg,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,10,6,21,IT,181.7,+20.510
2019,MotoGP,11,AUT,Spielberg,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,11,5,30,JP,181.5,+22.273
2019,MotoGP,11,AUT,Spielberg,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,12,4,5,FR,181.3,+25.503
2019,MotoGP,11,AUT,Spielberg,2174,"Bradl, Stefan",Repsol Honda Team,Honda,13,3,6,DE,180.8,+31.962
2019,MotoGP,11,AUT,Spielberg,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,14,2,41,ES,180.6,+34.741
2019,MotoGP,11,AUT,Spielberg,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,15,1,17,CZ,179.6,+48.109
2019,MotoGP,11,AUT,Spielberg,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,16,0,29,IT,175.8,1 Lap
2019,MotoGP,11,AUT,Spielberg,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,-1,0,53,ES,181.3,8 Laps
2019,MotoGP,11,AUT,Spielberg,2445,"Miller, Jack",Pramac Racing,Ducati,-1,0,43,AU,181.7,21 Laps
2019,MotoGP,11,AUT,Spielberg,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,-1,0,55,MY,173.3,26 Laps
2019,MotoGP,11,AUT,Spielberg,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,170.8,27 Laps
2019,MotoGP,11,AUT,Spielberg,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,-1,0,35,GB,170.2,27 Laps
2019,MotoGP,12,GBR,Silverstone,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,1,25,42,ES,176.0,40'12.799
2019,MotoGP,12,GBR,Silverstone,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,176.0,+0.013
2019,MotoGP,12,GBR,Silverstone,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,3,16,12,ES,176.0,+0.620
2019,MotoGP,12,GBR,Silverstone,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,4,13,46,IT,175.2,+11.439
2019,MotoGP,12,GBR,Silverstone,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,5,11,21,IT,175.1,+13.109
2019,MotoGP,12,GBR,Silverstone,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,6,10,35,GB,174.6,+19.169
2019,MotoGP,12,GBR,Silverstone,2464,"Petrucci, Danilo",Ducati Team,Ducati,7,9,9,IT,174.6,+19.682
2019,MotoGP,12,GBR,Silverstone,2445,"Miller, Jack",Pramac Racing,Ducati,8,8,43,AU,174.5,+20.318
2019,MotoGP,12,GBR,Silverstone,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,9,7,44,ES,174.5,+21.079
2019,MotoGP,12,GBR,Silverstone,2158,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,10,6,29,IT,174.2,+25.144
2019,MotoGP,12,GBR,Silverstone,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,11,5,63,IT,173.1,+40.317
2019,MotoGP,12,GBR,Silverstone,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,12,4,50,FR,172.8,+45.478
2019,MotoGP,12,GBR,Silverstone,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,13,3,55,MY,172.1,+54.783
2019,MotoGP,12,GBR,Silverstone,2058,"Lorenzo, Jorge",Repsol Honda Team,Honda,14,2,99,ES,172.0,+56.651
2019,MotoGP,12,GBR,Silverstone,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,15,1,17,CZ,169.7,+1'29.282
2019,MotoGP,12,GBR,Silverstone,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,16,0,53,ES,169.6,+1'31.716
2019,MotoGP,12,GBR,Silverstone,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,17,0,30,JP,169.0,+1'40.420
2019,MotoGP,12,GBR,Silverstone,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,171.7,1 Lap
2019,MotoGP,12,GBR,Silverstone,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,-1,0,88,PT,173.7,12 Laps
2019,MotoGP,12,GBR,Silverstone,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,-1,0,5,FR,173.6,12 Laps
2019,MotoGP,12,GBR,Silverstone,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,-4,0,20,FR,,0 Lap
2019,MotoGP,12,GBR,Silverstone,2055,"Dovizioso, Andrea",Ducati Team,Ducati,-4,0,4,IT,,0 Lap
2019,MotoGP,13,RSM,Misano,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,161.3,42'25.163
2019,MotoGP,13,RSM,Misano,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,2,20,20,FR,161.3,+0.903
2019,MotoGP,13,RSM,Misano,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,3,16,12,ES,161.2,+1.636
2019,MotoGP,13,RSM,Misano,1762,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,4,13,46,IT,160.5,+12.660
2019,MotoGP,13,RSM,Misano,2517,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,5,11,21,IT,160.5,+12.774
2019,MotoGP,13,RSM,Misano,2055,"Dovizioso, Andrea",Ducati Team,Ducati,6,10,4,IT,160.5,+13.744
2019,MotoGP,13,RSM,Misano,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,7,9,44,ES,160.1,+20.050
2019,MotoGP,13,RSM,Misano,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,8,8,36,ES,159.9,+22.512
2019,MotoGP,13,RSM,Misano,2445,"Miller, Jack",Pramac Racing,Ducati,9,7,43,AU,159.7,+26.554
2019,MotoGP,13,RSM,Misano,2464,"Petrucci, Danilo",Ducati Team,Ducati,10,6,9,IT,159.4,+31.456
2019,MotoGP,13,RSM,Misano,2330,"Zarco, Johann",Red Bull KTM Factory Racing,KTM,11,5,5,FR,159.3,+32.388
2019,MotoGP,13,RSM,Misano,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,12,4,41,ES,159.2,+34.477
2019,MotoGP,13,RSM,Misano,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,13,3,53,ES,159.1,+35.325
2019,MotoGP,13,RSM,Misano,2058,"Lorenzo, Jorge",Repsol Honda Team,Honda,14,2,99,ES,158.4,+47.247
2019,MotoGP,13,RSM,Misano,2459,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,15,1,55,MY,157.5,+1'02.280
2019,MotoGP,13,RSM,Misano,2429,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,16,0,88,PT,157.2,+1'07.831
2019,MotoGP,13,RSM,Misano,2160,"Abraham, Karel",Reale Avintia Racing,Ducati,17,0,17,CZ,156.1,+1'24.666
2019,MotoGP,13,RSM,Misano,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,18,0,30,JP,152.8,1 Lap
2019,MotoGP,13,RSM,Misano,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,-1,0,35,GB,159.3,5 Laps
2019,MotoGP,13,RSM,Misano,2107,"Pirro, Michele",Ducati Team,Ducati,-1,0,51,IT,158.0,6 Laps
2019,MotoGP,13,RSM,Misano,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,-1,0,42,ES,160.0,12 Laps
2019,MotoGP,13,RSM,Misano,2499,"Bagnaia, Francesco",Pramac Racing,Ducati,-1,0,63,IT,158.5,16 Laps
2019,MotoGP,14,ARA,Aragón,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,166.9,41'57.221
2019,MotoGP,14,ARA,Aragón,2055,"Dovizioso, Andrea",Ducati Team,Ducati,2,20,4,IT,166.6,+4.836
2019,MotoGP,14,ARA,Aragón,2445,"Miller, Jack",Pramac Racing,Ducati,3,16,43,AU,166.6,+5.430
2019,MotoGP,14,ARA,Aragón,2428,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,4,13,12,ES,166.6,+5.811
2019,MotoGP,14,ARA,Aragón,2563,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,5,11,20,FR,166.4,+8.924
2019,MotoGP,14,ARA,Aragón,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,6,10,35,GB,166.3,+10.390
2019,MotoGP,14,ARA,Aragón,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,7,9,41,ES,166.3,+10.441
